genre,interpret,album,release_year,songtitle,decade
Pop,Mark Forster,Karton,2012,Zu dir (Weit weg),2010
Pop,Mark Forster,Karton,2012,Wo ist dein Feuer,2010
Pop,Mark Forster,Karton,2012,Nur du,2010
Pop,Mark Forster,Karton,2012,Die kleinen Dinge,2010
Pop,Mark Forster,Karton,2012,Sie ist weg,2010
Pop,Mark Forster,Karton,2012,Alles wird gut,2010
Pop,Mark Forster,Karton,2012,Du fliegst davon,2010
Pop,Mark Forster,Karton,2012,Froh sein,2010
Pop,Mark Forster,Karton,2012,Bergab,2010
Pop,Mark Forster,Karton,2012,Du und ich,2010
Pop,Mark Forster,Karton,2012,So spät,2010
Pop,Mark Forster,Bauch und Kopf,2014,Au Revoir,2010
Pop,Mark Forster,Bauch und Kopf,2014,Königin Schwermut,2010
Pop,Mark Forster,Bauch und Kopf,2014,Immer immer gleich,2010
Pop,Mark Forster,Bauch und Kopf,2014,Zu oft,2010
Pop,Mark Forster,Bauch und Kopf,2014,Flash mich,2010
Pop,Mark Forster,Bauch und Kopf,2014,Hundert Stunden,2010
Pop,Mark Forster,Bauch und Kopf,2014,Bauch und Kopf,2010
Pop,Mark Forster,Bauch und Kopf,2014,Hallo,2010
Pop,Mark Forster,Bauch und Kopf,2014,Oh Love,2010
Pop,Mark Forster,Bauch und Kopf,2014,Geisterjäger,2010
Pop,Mark Forster,Bauch und Kopf,2014,Ich trink auf dich,2010
Pop,Mark Forster,Bauch und Kopf,2014,Wer du bist,2010
Pop,Mark Forster,Tape,2016,Spul zurück,2010
Pop,Mark Forster,Tape,2016,Sowieso,2010
Pop,Mark Forster,Tape,2016,Schöner Scherbenhaufen,2010
Pop,Mark Forster,Tape,2016,Was Ernstes,2010
Pop,Mark Forster,Tape,2016,Wir sind groß,2010
Pop,Mark Forster,Tape,2016,Da fährt ein Bus,2010
Pop,Mark Forster,Tape,2016,Chöre,2010
Pop,Mark Forster,Tape,2016,Weiter (Right Now),2010
Pop,Mark Forster,Tape,2016,Willkommen zurück,2010
Pop,Mark Forster,Tape,2016,Natalie,2010
Pop,Mark Forster,Tape,2016,Selfie,2010
Pop,Mark Forster,Tape,2016,Die beste Nacht,2010
Pop,Mark Forster,Tape,2016,Für immer Forever,2010
Pop,Mark Forster,Tape,2016,Flüsterton,2010
Pop,Mark Forster,Liebe,2018,Comeback,2010
Pop,Mark Forster,Liebe,2018,Einmal,2010
Pop,Mark Forster,Liebe,2018,Liebe,2010
Pop,Mark Forster,Liebe,2018,Was du nicht tust,2010
Pop,Mark Forster,Liebe,2018,194 Länder,2010
Pop,Mark Forster,Liebe,2018,747,2010
Pop,Mark Forster,Liebe,2018,Danke Danke,2010
Pop,Mark Forster,Liebe,2018,Nimmerland,2010
Pop,Mark Forster,Liebe,2018,Killer,2010
Pop,Mark Forster,Liebe,2018,Genau wie du,2010
Pop,Mark Forster,Liebe,2018,Chip in,2010
Pop,Mark Forster,Liebe,2018,Irgendwann happy,2010
Pop,Mark Forster,Liebe,2018,Gerade jetzt,2010
Pop,Max Giesinger,Laufen lernen,2014,Kalifornien,2010
Pop,Max Giesinger,Laufen lernen,2014,Irgendwas mit L,2010
Pop,Max Giesinger,Laufen lernen,2014,Wie Helden,2010
Pop,Max Giesinger,Laufen lernen,2014,Bis ans Ende der Welt,2010
Pop,Max Giesinger,Laufen lernen,2014,50 Jahre,2010
Pop,Max Giesinger,Laufen lernen,2014,Unser Sommer,2010
Pop,Max Giesinger,Laufen lernen,2014,Du kannst das,2010
Pop,Max Giesinger,Laufen lernen,2014,Mensch ohne Farbe,2010
Pop,Max Giesinger,Laufen lernen,2014,Vielleicht,2010
Pop,Max Giesinger,Laufen lernen,2014,Wenn alles verstummt,2010
Pop,Max Giesinger,Laufen lernen,2014,Für dich,2010
Pop,Max Giesinger,Laufen lernen,2014,Blutsbrüder,2010
Pop,Max Giesinger,"Der Junge, der rennt",2016,Barfuß und allein,2010
Pop,Max Giesinger,"Der Junge, der rennt",2016,Roulette,2010
Pop,Max Giesinger,"Der Junge, der rennt",2016,80 Millionen,2010
Pop,Max Giesinger,"Der Junge, der rennt",2016,Ins Blaue,2010
Pop,Max Giesinger,"Der Junge, der rennt",2016,Wenn sie tanzt,2010
Pop,Max Giesinger,"Der Junge, der rennt",2016,Nicht so schnell,2010
Pop,Max Giesinger,"Der Junge, der rennt",2016,Die guten Tage strahlen,2010
Pop,Max Giesinger,"Der Junge, der rennt",2016,Nicht anders gelernt,2010
Pop,Max Giesinger,"Der Junge, der rennt",2016,In Balance,2010
Pop,Max Giesinger,"Der Junge, der rennt",2016,Vielleicht im nächsten Leben,2010
Pop,Max Giesinger,"Der Junge, der rennt",2016,Melancholiker,2010
Pop,Namika,Nador,2015,Nador,2010
Pop,Namika,Nador,2015,Lieblingsmensch,2010
Pop,Namika,Nador,2015,Gut so,2010
Pop,Namika,Nador,2015,Wenn sie kommen,2010
Pop,Namika,Nador,2015,90s Kids,2010
Pop,Namika,Nador,2015,Kompliziert,2010
Pop,Namika,Nador,2015,Egal,2010
Pop,Namika,Nador,2015,Broke,2010
Pop,Namika,Nador,2015,Stoptaste,2010
Pop,Namika,Nador,2015,Hellwach,2010
Pop,Namika,Nador,2015,Herzrasen,2010
Pop,Namika,Nador,2015,Meine Schuld,2010
Pop,Namika,Nador,2015,Coole Katze,2010
Pop,Namika,Nador,2015,Wo immer das Licht brennt,2010
Pop,Namika,Que Walou,2018,Programm,2010
Pop,Namika,Que Walou,2018,Liebe Liebe,2010
Pop,Namika,Que Walou,2018,Dschungel im Kopf,2010
Pop,Namika,Que Walou,2018,Parkbank,2010
Pop,Namika,Que Walou,2018,DNA,2010
Pop,Namika,Que Walou,2018,Ahmed (1960-2002),2010
Pop,Namika,Que Walou,2018,Hände,2010
Pop,Namika,Que Walou,2018,Comic,2010
Pop,Namika,Que Walou,2018,Roboterliebe,2010
Pop,Namika,Que Walou,2018,Kronleuchterlicht,2010
Pop,Namika,Que Walou,2018,Ich will dich vermissen,2010
Pop,Namika,Que Walou,2018,Zirkus,2010
Pop,Nena,Nena,1983,Kino,1980
Pop,Nena,Nena,1983,Indianer,1980
Pop,Nena,Nena,1983,Vollmond,1980
Pop,Nena,Nena,1983,Nur geträumt,1980
Pop,Nena,Nena,1983,Tanz auf dem Vulkan,1980
Pop,Nena,Nena,1983,99 Luftballons,1980
Pop,Nena,Nena,1983,Zaubertrick,1980
Pop,Nena,Nena,1983,Einmal ist keinmal,1980
Pop,Nena,Nena,1983,Leuchtturm,1980
Pop,Nena,Nena,1983,Ich bleib' im Bett,1980
Pop,Nena,Nena,1983,Noch einmal,1980
Pop,Nena,Nena,1983,Satellitenstadt,1980
Pop,Nena,Feuer und Flamme,1985,Utopia,1980
Pop,Nena,Feuer und Flamme,1985,Haus der drei Sonnen,1980
Pop,Nena,Feuer und Flamme,1985,Jung wie du,1980
Pop,Nena,Feuer und Flamme,1985,Ein Brief,1980
Pop,Nena,Feuer und Flamme,1985,Feuer und Flamme,1980
Pop,Nena,Feuer und Flamme,1985,Gestern Nacht,1980
Pop,Nena,Feuer und Flamme,1985,Das alte Lied,1980
Pop,Nena,Feuer und Flamme,1985,Du kennst die Liebe nicht,1980
Pop,Nena,Feuer und Flamme,1985,Es wird schon weitergehn,1980
Pop,Nena,Eisbrecher,1986,Engel der Nacht,1980
Pop,Nena,Eisbrecher,1986,Mondsong,1980
Pop,Nena,Eisbrecher,1986,Frei wie der Wind,1980
Pop,Nena,Eisbrecher,1986,Schön wär es doch,1980
Pop,Nena,Eisbrecher,1986,Tokyo,1980
Pop,Nena,Eisbrecher,1986,Jetzt bist du weg,1980
Pop,Nena,Eisbrecher,1986,Sonnenaufgang,1980
Pop,Nena,Eisbrecher,1986,Ring frei,1980
Pop,Nena,Eisbrecher,1986,Zusammen,1980
Pop,Nena,Eisbrecher,1986,Eisbrecher,1980
Pop,Nena,Bongo Girl,1992,Manchmal ist ein Tag,1990
Pop,Nena,Bongo Girl,1992,Was dann,1990
Pop,Nena,Bongo Girl,1992,Mach dir keine Sorgen,1990
Pop,Nena,Bongo Girl,1992,Ohne Ende,1990
Pop,Nena,Bongo Girl,1992,Alles viel zu schön,1990
Pop,Nena,Bongo Girl,1992,Was immer du tust,1990
Pop,Nena,Bongo Girl,1992,Bongo Girl,1990
Pop,Nena,Bongo Girl,1992,Mein König,1990
Pop,Nena,Bongo Girl,1992,Keine Lügen mehr,1990
Pop,Nena,Chokmah,2001,Chokmah,2000
Pop,Nena,Chokmah,2001,Heute hab ich die Sonne mit dem Mond verwechselt,2000
Pop,Nena,Chokmah,2001,Carpe Diem,2000
Pop,Nena,Chokmah,2001,Lass die Leinen los,2000
Pop,Nena,Chokmah,2001,Ich hör mir zu,2000
Pop,Nena,Chokmah,2001,Lichtarbeiter,2000
Pop,Nena,Chokmah,2001,Rede lieber nicht zu viel,2000
Pop,Nena,Chokmah,2001,Kann schon sein,2000
Pop,Nena,Chokmah,2001,Silbermond,2000
Pop,Nena,Chokmah,2001,Club der Leisen,2000
Pop,Nena,Chokmah,2001,Du gibst,2000
Pop,Nena,Chokmah,2001,Leuchtturm,2000
Pop,Nena,Chokmah,2001,Dafür ist das Leben zu kurz,2000
Pop,Nena,Cover Me,2007,Mach die Augen auf,2000
Pop,Nena,Cover Me,2007,Eiszeit,2000
Pop,Nena,Cover Me,2007,Der Sheriff,2000
Pop,Nena,Cover Me,2007,Mein Weg ist mein Weg,2000
Pop,Nena,Cover Me,2007,Helden,2000
Pop,Nena,Cover Me,2007,Ich werde dich lieben,2000
Pop,Nena,Cover Me,2007,Remmidemmi,2000
Pop,Nena,Cover Me,2007,Winter Sommer,2000
Pop,Nena,Cover Me,2007,Astronaut,2000
Pop,Nena,Cover Me,2007,Ein Lied,2000
Pop,Nena,Cover Me,2007,Schön von hinten,2000
Pop,Nena,Cover Me,2007,Wir bauen eine neue Stadt,2000
Pop,Nena,Cover Me,2007,In den tiefen dunklen Gängen der Vergangenheit,2000
Pop,Nena,Cover Me,2007,Die Kinder deiner Kinder,2000
Pop,Nena,Cover Me,2007,Für dich tu ich fast alles,2000
Pop,Nena,Cover Me,2007,Das Jahr 2000,2000
Pop,Nena,Cover Me,2007,Mein Schwert,2000
Pop,Nena,Du bist gut,2012,Das ist nicht alles,2010
Pop,Nena,Du bist gut,2012,Schmetterling,2010
Pop,Nena,Du bist gut,2012,Lied Nummer Eins,2010
Pop,Nena,Du bist gut,2012,Im Reich meiner Mitte,2010
Pop,Nena,Du bist gut,2012,Freiheit,2010
Pop,Nena,Du bist gut,2012,Besser gehts nicht,2010
Pop,Nena,Du bist gut,2012,Ich hör mir zu,2010
Pop,Nena,Du bist gut,2012,Wo ist mein Zuhause,2010
Pop,Nena,Du bist gut,2012,Goldene Zeit Goldenes Land,2010
Pop,Nena,Du bist gut,2012,Solange du dir Sorgen machst,2010
Pop,Nena,Du bist gut,2012,Lautlos,2010
Pop,Nena,Du bist gut,2012,Ich Hab dich verloren,2010
Pop,Nena,Du bist gut,2012,Deine Flügel brechen nicht,2010
Pop,Nena,Du bist gut,2012,Frieden,2010
Pop,Nena,Du bist gut,2012,Du bist gut,2010
Pop,Nena,Oldschool,2015,Oldschool,2010
Pop,Nena,Oldschool,2015,Lieder von früher,2010
Pop,Nena,Oldschool,2015,Genau jetzt,2010
Pop,Nena,Oldschool,2015,Ja das wars,2010
Pop,Nena,Oldschool,2015,Betonblock,2010
Pop,Nena,Oldschool,2015,Mach doch was ich will,2010
Pop,Nena,Oldschool,2015,Berufsjugendlich,2010
Pop,Nena,Oldschool,2015,Sonnemond,2010
Pop,Nena,Oldschool,2015,Jeden Tag,2010
Pop,Nena,Oldschool,2015,Ein Wort,2010
Pop,Nena,Oldschool,2015,Magie,2010
Pop,Nena,Oldschool,2015,Kreis,2010
Pop,Nena,Oldschool,2015,Pi (Ich rechne mit allem),2010
Pop,Nena,Oldschool,2015,Peter Pan,2010
Pop,Nena,Oldschool,2015,Bruder,2010
Pop,Nena,Oldschool,2015,Schicksal,2010
Pop,Philipp Poisel,Wo fängt dein Himmel an,2008,Wo fängt dein Himmel an,2000
Pop,Philipp Poisel,Wo fängt dein Himmel an,2008,Halt mich,2000
Pop,Philipp Poisel,Wo fängt dein Himmel an,2008,Unanständig,2000
Pop,Philipp Poisel,Wo fängt dein Himmel an,2008,Als gäb's kein Morgen mehr,2000
Pop,Philipp Poisel,Wo fängt dein Himmel an,2008,Wie du,2000
Pop,Philipp Poisel,Wo fängt dein Himmel an,2008,Seerosenteich,2000
Pop,Philipp Poisel,Wo fängt dein Himmel an,2008,Wer braucht schon Worte,2000
Pop,Philipp Poisel,Wo fängt dein Himmel an,2008,Irgendwann,2000
Pop,Philipp Poisel,Wo fängt dein Himmel an,2008,Mit jedem deiner Fehler,2000
Pop,Philipp Poisel,Wo fängt dein Himmel an,2008,Durch die Nacht,2000
Pop,Philipp Poisel,Wo fängt dein Himmel an,2008,Schweigen ist Silber,2000
Pop,Philipp Poisel,Bis nach Toulouse,2010,Wie soll ein Mensch das ertragen,2010
Pop,Philipp Poisel,Bis nach Toulouse,2010,Für keine Kohle dieser Welt,2010
Pop,Philipp Poisel,Bis nach Toulouse,2010,Im Garten von Gettis,2010
Pop,Philipp Poisel,Bis nach Toulouse,2010,Froh dabei zu sein,2010
Pop,Philipp Poisel,Bis nach Toulouse,2010,Bis nach Toulouse,2010
Pop,Philipp Poisel,Bis nach Toulouse,2010,Zünde alle Feuer,2010
Pop,Philipp Poisel,Bis nach Toulouse,2010,All die Jahre,2010
Pop,Philipp Poisel,Bis nach Toulouse,2010,Markt und Fluss,2010
Pop,Philipp Poisel,Bis nach Toulouse,2010,Zwischen innen und außen,2010
Pop,Philipp Poisel,Bis nach Toulouse,2010,Liebe meines Lebens,2010
Pop,Philipp Poisel,Bis nach Toulouse,2010,Hab keine Angst,2010
Pop,Philipp Poisel,Bis nach Toulouse,2010,Ich will nur,2010
Pop,Philipp Poisel,Mein Amerika,2017,Bis ans Ende der Hölle,2010
Pop,Philipp Poisel,Mein Amerika,2017,Das kalte Herz,2010
Pop,Philipp Poisel,Mein Amerika,2017,Zum ersten Mal Nintendo,2010
Pop,Philipp Poisel,Mein Amerika,2017,Erkläre mir die Liebe,2010
Pop,PUR,Opus 1,1983,Im Nebel,1980
Pop,PUR,Opus 1,1983,Messias,1980
Pop,PUR,Opus 1,1983,Traumbild,1980
Pop,PUR,Opus 1,1983,Der Falter und das Licht,1980
Pop,PUR,Opus 1,1983,Der erste Sonnenstrahl,1980
Pop,PUR,Opus 1,1983,Vereint,1980
Pop,PUR,Opus 1,1983,Hey Mensch,1980
Pop,PUR,Opus 1,1983,Der Henker,1980
Pop,PUR,Vorsicht zerbrechlich,1985,Roboter,1980
Pop,PUR,Vorsicht zerbrechlich,1985,Manchmal,1980
Pop,PUR,Vorsicht zerbrechlich,1985,Fallen,1980
Pop,PUR,Vorsicht zerbrechlich,1985,Glaubst du denn,1980
Pop,PUR,Vorsicht zerbrechlich,1985,Süchtig,1980
Pop,PUR,Vorsicht zerbrechlich,1985,Ganz Tief,1980
Pop,PUR,Vorsicht zerbrechlich,1985,Im Labyrinth,1980
Pop,PUR,Vorsicht zerbrechlich,1985,Alles fürs Schwein,1980
Pop,PUR,Vorsicht zerbrechlich,1985,Die grüne Pflanze,1980
Pop,PUR,Pur,1987,Bis der Wind sich dreht,1980
Pop,PUR,Pur,1987,Drachen sollen fliegen,1980
Pop,PUR,Pur,1987,Giorgio Successi oder das Publikum ist schlau,1980
Pop,PUR,Pur,1987,Hab mich wieder mal an dir betrunken,1980
Pop,PUR,Pur,1987,Irene,1980
Pop,PUR,Pur,1987,Wenn du gross bist,1980
Pop,PUR,Pur,1987,Mehr als mich,1980
Pop,PUR,Pur,1987,La Le Lu,1980
Pop,PUR,Unendlich mehr,1990,Freunde,1990
Pop,PUR,Unendlich mehr,1990,Sag ja,1990
Pop,PUR,Unendlich mehr,1990,Brüder (Stell dir Vor),1990
Pop,PUR,Unendlich mehr,1990,Anonyme Opfer,1990
Pop,PUR,Unendlich mehr,1990,Gib uns etwas Zeit,1990
Pop,PUR,Unendlich mehr,1990,Kowalski 2,1990
Pop,PUR,Unendlich mehr,1990,Nutzlos,1990
Pop,PUR,Unendlich mehr,1990,Täglich mehr,1990
Pop,PUR,Unendlich mehr,1990,Herz für Kinder,1990
Pop,PUR,Unendlich mehr,1990,Du bist mehr,1990
Pop,PUR,Unendlich mehr,1990,Das Tier,1990
Pop,PUR,Unendlich mehr,1990,Prinzessin,1990
Pop,PUR,Nicht ohne Grund,1991,Lena,1990
Pop,PUR,Nicht ohne Grund,1991,Kein Krieg,1990
Pop,PUR,Nicht ohne Grund,1991,Nichts ohne Grund,1990
Pop,PUR,Nicht ohne Grund,1991,Mein Freund Rüdi,1990
Pop,PUR,Nicht ohne Grund,1991,Weißt du noch,1990
Pop,PUR,Nicht ohne Grund,1991,Im letzten Regen,1990
Pop,PUR,Nicht ohne Grund,1991,Ohne Dich,1990
Pop,PUR,Nicht ohne Grund,1991,Geweint vor Glück,1990
Pop,PUR,Abenteuerland,1995,Abenteuerland,1990
Pop,PUR,Abenteuerland,1995,Leben,1990
Pop,PUR,Abenteuerland,1995,Nur zu dir,1990
Pop,PUR,Abenteuerland,1995,Ganz egal,1990
Pop,PUR,Abenteuerland,1995,Dass es dir leid tut,1990
Pop,PUR,Abenteuerland,1995,Ein graues Haar,1990
Pop,PUR,Abenteuerland,1995,Es tut weh,1990
Pop,PUR,Abenteuerland,1995,Wut im Bauch,1990
Pop,PUR,Abenteuerland,1995,Ruhe,1990
Pop,PUR,Abenteuerland,1995,Ungeheuer,1990
Pop,PUR,Abenteuerland,1995,In Gedanken,1990
Pop,PUR,Mittendrin,2000,Herzbeben,2000
Pop,PUR,Mittendrin,2000,Mittendrin,2000
Pop,PUR,Mittendrin,2000,Tausendundeine Nacht,2000
Pop,PUR,Mittendrin,2000,Bei dir Sein,2000
Pop,PUR,Mittendrin,2000,Weisst du wie,2000
Pop,PUR,Mittendrin,2000,Schneckenfreund,2000
Pop,PUR,Mittendrin,2000,Buckelwale (Die Frage nach dem Sinn),2000
Pop,PUR,Mittendrin,2000,Supermann,2000
Pop,PUR,Mittendrin,2000,Tränen im Kissen,2000
Pop,PUR,Mittendrin,2000,Engel zu Staub,2000
Pop,PUR,Mittendrin,2000,Kopf Frei,2000
Pop,PUR,Mittendrin,2000,Adler sollen fliegen,2000
Pop,PUR,Es ist wie es ist,2006,Es ist wie es ist,2000
Pop,PUR,Es ist wie es ist,2006,Mit dir,2000
Pop,PUR,Es ist wie es ist,2006,Weil du bei mir bist,2000
Pop,PUR,Es ist wie es ist,2006,Immer wieder,2000
Pop,PUR,Es ist wie es ist,2006,Glauben,2000
Pop,PUR,Es ist wie es ist,2006,Streng dich an,2000
Pop,PUR,Es ist wie es ist,2006,Der arme graue Kater,2000
Pop,PUR,Es ist wie es ist,2006,Bis der Morgen kommt,2000
Pop,PUR,Es ist wie es ist,2006,Nächstes Mal,2000
Pop,PUR,Es ist wie es ist,2006,Streiten,2000
Pop,PUR,Es ist wie es ist,2006,Wunderschön,2000
Pop,PUR,Es ist wie es ist,2006,Rolf rockt,2000
Pop,PUR,Es ist wie es ist,2006,Danke,2000
Pop,PUR,Wünsche,2009,Irgendwo,2000
Pop,PUR,Wünsche,2009,Wiedersehen,2000
Pop,PUR,Wünsche,2009,Wünsche,2000
Pop,PUR,Wünsche,2009,Raus aus dem Schoß,2000
Pop,PUR,Wünsche,2009,Frau Schneider,2000
Pop,PUR,Wünsche,2009,Gesund,2000
Pop,PUR,Wünsche,2009,Herbst,2000
Pop,PUR,Wünsche,2009,Die Beste,2000
Pop,PUR,Wünsche,2009,Geliebt,2000
Pop,PUR,Wünsche,2009,Stell Dich,2000
Pop,PUR,Wünsche,2009,Herzlich,2000
Pop,PUR,Wünsche,2009,Winter 59,2000
Pop,PUR,Wünsche,2009,Kathrina,2000
Pop,PUR,Wünsche,2009,Menschlichkeit,2000
Pop,PUR,Wünsche,2009,Der geschenkte Tag,2000
Pop,PUR,Wünsche,2009,Wünsche reloaded,2000
Pop,Rosenstolz,Nur Einmal Noch,1994,Nur einmal noch,1990
Pop,Rosenstolz,Nur Einmal Noch,1994,Kuss der Diebe,1990
Pop,Rosenstolz,Nur Einmal Noch,1994,Die Zigarette danach,1990
Pop,Rosenstolz,Nur Einmal Noch,1994,Nymphoman,1990
Pop,Rosenstolz,Nur Einmal Noch,1994,Kleiner Prinz,1990
Pop,Rosenstolz,Nur Einmal Noch,1994,Lebend erwacht,1990
Pop,Rosenstolz,Nur Einmal Noch,1994,Greta hilf mir!,1990
Pop,Rosenstolz,Nur Einmal Noch,1994,Die Dame von der Akademie,1990
Pop,Rosenstolz,Nur Einmal Noch,1994,Blumenkind,1990
Pop,Rosenstolz,Nur Einmal Noch,1994,Cocktailparty,1990
Pop,Rosenstolz,Nur Einmal Noch,1994,Strahlende Nächte,1990
Pop,Rosenstolz,Nur Einmal Noch,1994,Viel zu Kalt (Februar),1990
Pop,Rosenstolz,Nur Einmal Noch,1994,Es tut mir Leid,1990
Pop,Rosenstolz,Objekt Der Begierde,1996,Objekt der Begierde,1990
Pop,Rosenstolz,Objekt Der Begierde,1996,Der Moment,1990
Pop,Rosenstolz,Objekt Der Begierde,1996,Angst,1990
Pop,Rosenstolz,Objekt Der Begierde,1996,Lass es regnen,1990
Pop,Rosenstolz,Objekt Der Begierde,1996,Ich lieb mich,1990
Pop,Rosenstolz,Objekt Der Begierde,1996,Sex im Hotel,1990
Pop,Rosenstolz,Objekt Der Begierde,1996,Der kleine Tod,1990
Pop,Rosenstolz,Objekt Der Begierde,1996,Zarah in Ketten,1990
Pop,Rosenstolz,Objekt Der Begierde,1996,Geld,1990
Pop,Rosenstolz,Objekt Der Begierde,1996,Zu treu (April),1990
Pop,Rosenstolz,Objekt Der Begierde,1996,Jedesmal,1990
Pop,Rosenstolz,Objekt Der Begierde,1996,Mephisto,1990
Pop,Rosenstolz,Objekt Der Begierde,1996,Weine nicht,1990
Pop,Rosenstolz,Objekt Der Begierde,1996,Der Moment,1990
Pop,Rosenstolz,Macht Liebe,2002,Sternraketen,2000
Pop,Rosenstolz,Macht Liebe,2002,Macht Liebe,2000
Pop,Rosenstolz,Macht Liebe,2002,Paradies,2000
Pop,Rosenstolz,Macht Liebe,2002,Es tut immer noch weh,2000
Pop,Rosenstolz,Macht Liebe,2002,Komm doch mit,2000
Pop,Rosenstolz,Macht Liebe,2002,Heiß,2000
Pop,Rosenstolz,Macht Liebe,2002,Ich verbrauche mich,2000
Pop,Rosenstolz,Macht Liebe,2002,Unsterblich,2000
Pop,Rosenstolz,Macht Liebe,2002,Raubtier,2000
Pop,Rosenstolz,Macht Liebe,2002,48 Stunden,2000
Pop,Rosenstolz,Macht Liebe,2002,Prinzessin auf dem Abstellgleis,2000
Pop,Rosenstolz,Macht Liebe,2002,Tag in Berlin (November),2000
Pop,Rosenstolz,Herz,2004,Willkommen,2000
Pop,Rosenstolz,Herz,2004,Liebe ist alles,2000
Pop,Rosenstolz,Herz,2004,Ausgesperrt,2000
Pop,Rosenstolz,Herz,2004,Eine Frage des Lichts,2000
Pop,Rosenstolz,Herz,2004,Das gelbe Monster,2000
Pop,Rosenstolz,Herz,2004,Die Liebe ist tot,2000
Pop,Rosenstolz,Herz,2004,Ich will mich verlieben,2000
Pop,Rosenstolz,Herz,2004,In den Sand gesetzt,2000
Pop,Rosenstolz,Herz,2004,Ich komm an dir nicht weiter,2000
Pop,Rosenstolz,Herz,2004,Das Beste im Leben,2000
Pop,Rosenstolz,Herz,2004,Gib mir mehr Himmel,2000
Pop,Rosenstolz,Herz,2004,Augenblick (Dezember),2000
Pop,Rosenstolz,Das Große Leben,2006,Nichts von alledem (tut mir leid),2000
Pop,Rosenstolz,Das Große Leben,2006,Ich bin ich (Wir sind wir),2000
Pop,Rosenstolz,Das Große Leben,2006,Anders als geplant,2000
Pop,Rosenstolz,Das Große Leben,2006,Ich geh in Flammen auf,2000
Pop,Rosenstolz,Das Große Leben,2006,Ein Wunder für mich,2000
Pop,Rosenstolz,Das Große Leben,2006,Auch im Regen,2000
Pop,Rosenstolz,Das Große Leben,2006,Ich bin verändert,2000
Pop,Rosenstolz,Das Große Leben,2006,Bester Feind,2000
Pop,Rosenstolz,Das Große Leben,2006,Ich hab genauso Angst wie du,2000
Pop,Rosenstolz,Das Große Leben,2006,Aus Liebe wollt ich alles wissen,2000
Pop,Rosenstolz,Das Große Leben,2006,Etwas zerstört,2000
Pop,Rosenstolz,Das Große Leben,2006,Woran hält sich die Liebe,2000
Pop,Rosenstolz,Die Suche Geht Weiter,2008,Ich bin mein Haus,2000
Pop,Rosenstolz,Die Suche Geht Weiter,2008,Gib mir Sonne,2000
Pop,Rosenstolz,Die Suche Geht Weiter,2008,Blaue Flecken,2000
Pop,Rosenstolz,Die Suche Geht Weiter,2008,Irgendwo dazwischen,2000
Pop,Rosenstolz,Die Suche Geht Weiter,2008,Kein Lied von Liebe,2000
Pop,Rosenstolz,Die Suche Geht Weiter,2008,Wie weit ist vorbei,2000
Pop,Rosenstolz,Die Suche Geht Weiter,2008,An einem Morgen im April,2000
Pop,Rosenstolz,Die Suche Geht Weiter,2008,Unerwartet (Ein Fenster zum Himmel),2000
Pop,Rosenstolz,Die Suche Geht Weiter,2008,Bist du dabei,2000
Pop,Rosenstolz,Die Suche Geht Weiter,2008,Herz schlägt auch im Eis,2000
Pop,Rosenstolz,Die Suche Geht Weiter,2008,Die Suche geht weiter,2000
Pop,SDP,...Nur Musik ist schöner,2006,Wir sind SDP,2000
Pop,SDP,...Nur Musik ist schöner,2006,Antifriedensmusik,2000
Pop,SDP,...Nur Musik ist schöner,2006,...nur Musik ist schöner,2000
Pop,SDP,...Nur Musik ist schöner,2006,So ist das Leben,2000
Pop,SDP,...Nur Musik ist schöner,2006,...hast du mal ein Problem,2000
Pop,SDP,...Nur Musik ist schöner,2006,Eigentlich wollte er nie ein Liebeslied schreiben,2000
Pop,SDP,...Nur Musik ist schöner,2006,Wir reiten bei euch ein,2000
Pop,SDP,Schöne Scheiße,2008,Gute Laune,2000
Pop,SDP,Schöne Scheiße,2008,Die klügsten Männer,2000
Pop,SDP,Schöne Scheiße,2008,Lass die Sonne rein,2000
Pop,SDP,Schöne Scheiße,2008,Berliner Weiße,2000
Pop,SDP,Schöne Scheiße,2008,Native Speaker,2000
Pop,SDP,Schöne Scheiße,2008,Die Welt Dreht sich,2000
Pop,SDP,Schöne Scheiße,2008,Außenseiter,2000
Pop,SDP,Kontrastprogramm,2010,Mach mal lauta,2010
Pop,SDP,Kontrastprogramm,2010,Ich steh auf Hausfrauen,2010
Pop,SDP,Kontrastprogramm,2010,Kopfverdrehen,2010
Pop,SDP,Kontrastprogramm,2010,Ne Leiche,2010
Pop,SDP,Kontrastprogramm,2010,Der Dag,2010
Pop,SDP,Kontrastprogramm,2010,Auf der anderen Seite,2010
Pop,SDP,Kontrastprogramm,2010,Mein Leben,2010
Pop,SDP,Kontrastprogramm,2010,Deutschland,2010
Pop,SDP,Die Bekannteste Unbekannte Band Der Welt,2012,Wir ticken nicht ganz sauber,2010
Pop,SDP,Die Bekannteste Unbekannte Band Der Welt,2012,Die Nacht von Freitag auf Montag,2010
Pop,SDP,Die Bekannteste Unbekannte Band Der Welt,2012,Nervensäge,2010
Pop,SDP,Die Bekannteste Unbekannte Band Der Welt,2012,Wenn jeder an sich denkt,2010
Pop,SDP,Die Bekannteste Unbekannte Band Der Welt,2012,Du glaubst was sie sagen,2010
Pop,SDP,Die Bekannteste Unbekannte Band Der Welt,2012,Mein Herz brennt,2010
